ID,Review_Title,Review,Rating
40316,"Good  Battery life ,comfortable
","Sound quality not that good but battery life and comfort is very good . Overall value for money
",1
40317,"Good
","Good design, nice fit, great sound. Value for money.
",1
40318,Great product,Good for use in less winter,1
40319,Worst experience ever!,very bad,0
40320,Simply awesome,Good quality products I like this canon EOS 3d very nice performance night click sample image see this,1
40321,Brilliant,Nice product,1
40322,"Vfm Product under 1k price
","Hi guys,I got the product for 900/- on Amazon .Using from one monthCharging is up to 5 to 6 .sound quality is good.Very VFM product.
",1
40323,Simply awesome,Good product,1
40324,Wonderful,Good product 👍,1
40325,Hated it!,Polyester material,0
40326,Classy product,Awesome,1
40327,Perfect product!,Nice one,1
40329,"Pairing
","Connectivity takes more time
",1
40330,Super!,Super,1
40331,Nice product,Very nice bedsheet..,1
40332,Highly recommended,Very good,1
40333,Pretty good,Awesome,1
40334,Terrific purchase,Very good,1
40335,Mind-blowing purchase,Very very good,1
40336,Worth every penny,Very nice,1
40337,"Awesome Product from boat
","Sound quality is too good. Love this product who like great Bass. Go for it to experience great music.Rating according to meBass : 5/5Build Quality : 4.5/5Battery : 4.5/5Bluetooth Range : 3/5
",1
40338,Good choice,Good,1
40339,Delightful,Good,1
40340,Not recommended at all,worst product,0
40341,Wonderful,Good product,1
40342,Useless product,Very bad,0
40343,Perfect product!,Very good product...,1
40344,Wonderful,Nice product must buy,1
40346,Very poor,Very bad poor qualityDon't by,0
40347,"Defected beyond belief. Feel extremely cheated
","Do NOT buy this product, even with nice discounts offered. I got cheated out of 800 rupees. For one, the bluetooth earphone is extremely defected. After a couple of weeks, my phone kept repeating ""Volume maximum"" despite it not being so and the earphone was causing disruption on my phone, unable to play properly. Now, it charges but has simply stopped working altogether. Don't waste your money on this product.
",0
40348,Really Nice,Good quality product,1
40349,Mind-blowing purchase,Too good,1
40350,Worth every penny,"Cooling is good, it depends where you placing cooler. Don't place the cooler close to window, the humidity will be high. Keep the distance of atlist 8-9 feet from window and open the window. I've already tried the same. Previously it was close to my window and it felt like more humidity, wet body, so irritating. But now the distance is 9 feet from window and the right side of the cooler is face to window. And the cooling is awesome, now I'm decreasing the fan speed at night.",1
40351,Pretty good,Best DSLR for beginners,1
40352,"Bluetooth is not working for phone calls on one plus 3t
","Bluetooth is not working for phone calls on one plus 3t. In crowded areas, the music becomes weak/ stops intermittently
",0
40353,"Awesome earphone for this price
","Awesome bass and awesome senheiser build quality, and top of all fast delivery from Amazon what else u can expect , worth every penny.
",1
40354,"Excellent
","Most durable even after rough use nd btw excellent noise cancellation
",1
40355,Delightful,Very good product,1
40356,"Not working or faulty product and as per box it look like it is used
","Faulty product and look like used product so I don't like it
",0
40357,Terrible product,Poor quality,0
40358,Wonderful,Very nice product,1
40359,"Satisfied with the product
","So far so good, I am not an earphone geek, but i must say that these earphones haven't disappointed me. But there is interference from the mic when we rub on it or when it hits on the side of the desk, we could hear that sound through the earpiece is this normal?!
",1
40360,Nice product,It's Good,1
40361,"The best music. Balance beats.
","Superb sound. Every beats clear, better than one plus bullets.
",1
40362,Just wow!,Awesome,1
40363,Simply awesome,good value for money product,1
40364,Just wow!,Very nice,1
40365,Best in the market!,Absolutely beautiful and very soft,1
40366,Hated it!,Bad quality,0
40367,Brilliant,Good product,1
40368,Really Nice,Good,1
40369,Slightly disappointed,Not so good. Looking good but performance not equivalent like others company. So after 4month I give 2star for chimney performance.,0
40370,Worst experience ever!,Very bad product.,0
40371,Utterly Disappointed,Cheap quality,0
40372,Just wow!,Good,1
40373,Pretty good,Good,1
40374,"Don't buy it
","0 bass, worst quality for sennheiser, 180 is way better than this.
",0
40375,"Sound quality of product is good but wire used in this is thin
","Delivered in 3 days. Sound quality of this product is good but wire used in this is thin. so take care of that. Otherwise product is worthy
",1
40376,Good quality product,Awasum,1
40377,"Disturb while walking
","Its ok kind of product. Disturbs while walking,sound is not clear
",0
40378,Excellent,thanks ekart to deliver 1 day before . thanks to flipkart to shipped at time . And deliver good product no any issue . when open cannon . picture quality is good . this is for new comer on photography . Image quality is good .,1
40379,"PDP
","Super quality
",1
40380,Just wow!,Cooler is so good and cooling best.Thank you Flipkart,1
40381,"Good one compared to budget
","Material is meant for Handel with care not recommended for rough uses.
",1
40382,Highly recommended,Lovely,1
40383,Highly recommended,Good,1
40384,"You may or may not like it
","This is not as good a feeling of other stuff sennheiser makes. It's very thin in feel and the quality of sound is not satisfactory for me as I tried Bose, jbl, and soundpeaks. I recommend other earphones (not the head phones).
",0
40385,Really Nice,Ok,1
40386,Worth every penny,Good,1
40387,Excellent,Good,1
40388,Mind-blowing purchase,Super,1
40389,Value-for-money,nice product,1
40390,"Great Product
","Excellent product... Pouch makes it handy and not making it prone to damage by keeping it in your pockets or purse for that matter... I am not a technical guy but what I can say is it is a good head phone.... But call answering button is not working...
",1
40391,"good one, but the earphone model is very painful to my ears
","good one, but the earphone model is very painful to my ears, hence gave it away as a gift
",1
40392,Terrific,Good product,1
40394,Wonderful,Good,1
40396,Very Good,Ok not bad,1
40398,Pretty good,Not bad,1
40399,Wonderful,Nice product thanks flipkart,1
40400,Very Good,Its good,1
40401,"Waste
","Waste
",0
40402,Very Good,Nice product,1
40403,Delightful,Good,1
40404,Best in the market!,Very nice product,1
40405,"RECOMMENDED PRODUCT
","This is the best earphone yet I brought from Amazon .The noise cancellation is good.This earphone gives a premium feel to the audio and it's a good buy from Amazon .Hope this review helped you.
",1
40407,Best in the market!,Nice cooler.Air circulation is really good and gives cool air. just go for it.,1
40408,Must buy!,Good product 👌👌👌,1
40409,Best in the market!,Very good,1
40410,"Fall in love with it
","Great bluetooth headphone. I just fall in love with it......,😘😍😍😍
",1
40411,"Ok product
","Good product
",1
40412,"Bad for running, Bad for calls, Bad for Bluetoot,sound quality ka kya aachaar daalu.. bc
","veey bad Bluetooth connectivity... very bad for calling... constantly u have to take ur adjust mic near mouth otherwise ur voice will not be audible to nyone.. also very very bad for running... u cannot run while wearing this...it will constantly sweep and fall from one sides. also coz of precepatation, one side of the earphone stopped working. replaced it once, then replaced it again and finnaly returend and got a refund.please dont buy this one and waste ur tym n money
",0
40414,Fabulous!,Very nice,1
40415,Super!,nice products,1
40416,Awesome,must buy,1
40417,Great product,Ok,1
40418,Terrific purchase,Very good,1
40420,"Wasn't expecting such bad performance from this product
","Wasn't expecting such bad performance from this product. My JBL earphones are way better. This will go into thrash soon since there was no refund option available.
",0
40422,"At 1500, it's a good buy
","Bass is very good but the quality and clarity of sound is compromised.
",1
40423,Fabulous!,Not bad,1
40424,"Good one
","Sound quality is not the best but it is good. No noise cancellation
",1
40425,"Worth for the money
","Its very nice product, battery life is more than 6 hr , sound also very nice. I brought @ 1099/-
",1
40426,"Good one
","It's nice one, every music lover must have.Sound clarity is very nice to enjoy. Only demerit is built quality not that much level when compare with same range of products.
",1
40428,Brilliant,Good,1
40429,Highly recommended,Good product,1
40430,Great product,Good,1
40431,Worth the money,Excellent one...worth for money,1
40432,Terrible product,Damage product,0
40433,Value-for-money,Good product,1
40434,Value-for-money,Average product,1
40435,"Good
","Good product. Battery is also good upto 6 hrs. Bass also good. Overall nice in this budget.
",1
40436,Wonderful,Very nice,1
40437,Good quality product,Good,1
40438,"As promised!
","Just meets the expectations as promised. Hats off to durability :)
",1
40439,Terrific purchase,Nice product,1
40440,Super!,Awsome,1
40441,Just wow!,Value for money.,1
40442,Perfect product!,Nice product thanks flipkart,1
40443,Pretty good,Good,1
40444,Fabulous!,Excellent Product,1
40446,Excellent,Nice,1
40447,Worth every penny,Nice,1
40448,Perfect product!,It's good,1
40449,Very Good,Good,1
40450,Good choice,Good product,1
40451,Simply awesome,very good product,1
40452,"Value for money
","Love this product. The bass is something to look forward to
",1
40453,Super!,Good,1
40455,Nice product,Happy,1
40456,Terrific purchase,very nice product.. smooth and soft.. love this product.. very warm ndd So Happy with this,1
40459,"Unreliable earphones with high cost
","This  earphones are unreliable, i bought it before 15 days meanwhile right side ear buds got cracked automatically and it got divided in two parts, and sound quality is also not that much good but ok, one more thing bass is not good as it is a boat earphones.Guys,Also for the proof i have attached picsPlease see and think before buying​ this unreliable product.Thanks.
",0
40460,Brilliant,Very useful and sturdy . Easy to wash and use,1
40461,"FOR BASS LOVER
","First the quality of bass and treble it produces is very good. Perfectly fits in the ear.Pros:-1) Excellent Bass2)Crystal Clear sound3)Outstanding Noise Cancelletion4)Great mic quality5)Inclusion of Pouch is good6)2 years warranty is like icing on the cakeCon:-The only con is that the cable quality. It is not that good. I had JBL T150A with me, it's cable quality was good than CX275sVerdictIf your pure bass lover this the earphone for you
",1
